Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
376.534446,basic_plus,Tick,1048,1077,-29,29,152500,152000,341,347173,338473,OK
376.534446,arbtr_dyn_FAK,Tick,202,231,-29,29,152500,152000,12981,48919,40219,OK
376.534446,arbtr_dyn_GFD,Tick,506,574,-68,68,152500,152000,11802,133098,112698,OK
376.534446,basic_plus_polyorder,Tick,398,446,-48,48,152500,152000,3843,236157,221757,OK
376.534446,hybrid,Tick,655,690,-35,35,152500,152000,16887,65513,55013,OK
376.534446,japanese_paper,Tick,937,975,-38,38,152500,152000,20121,-22921,-34321,OK
376.534446,bpp_arb,Tick,2670,2734,-64,64,152500,152000,-77917,540303,521103,OK
376.768033,basic_plus,Tick,1048,1077,-29,29,152500,152000,341,347173,338473,OK
376.768033,arbtr_dyn_FAK,Tick,202,231,-29,29,152500,152000,12981,48919,40219,OK
376.768033,arbtr_dyn_GFD,Tick,506,574,-68,68,152500,152000,11802,133098,112698,OK
376.768033,basic_plus_polyorder,Tick,398,446,-48,48,152500,152000,3843,236157,221757,OK
376.768033,hybrid,Tick,655,690,-35,35,152500,152000,16887,65513,55013,OK
376.768033,japanese_paper,Tick,937,975,-38,38,152500,152000,20121,-22921,-34321,OK
376.768033,bpp_arb,Tick,2670,2734,-64,64,152500,152000,-77917,540303,521103,OK
377.001257,basic_plus,Tick,1048,1077,-29,29,152200,152000,341,347173,341373,OK
377.001257,arbtr_dyn_FAK,Tick,202,231,-29,29,152200,152000,12981,48919,43119,OK
377.001257,arbtr_dyn_GFD,Tick,506,574,-68,68,152200,152000,11802,133098,119498,OK
377.001257,basic_plus_polyorder,Tick,418,446,-28,28,152200,152000,3539,234461,228861,OK
377.001257,hybrid,Tick,655,690,-35,35,152200,152000,16887,65513,58513,OK
377.001257,japanese_paper,Tick,937,975,-38,38,152200,152000,20121,-22921,-30521,OK
377.001257,bpp_arb,Tick,2671,2734,-63,63,152200,152000,-77932,540218,527618,OK
377.244599,basic_plus,Tick,1048,1077,-29,29,152200,152000,341,347173,341373,OK
377.244599,arbtr_dyn_FAK,Tick,202,231,-29,29,152200,152000,12981,48919,43119,OK
377.244599,arbtr_dyn_GFD,Tick,506,574,-68,68,152200,152000,11802,133098,119498,OK
377.244599,basic_plus_polyorder,Tick,418,446,-28,28,152200,152000,3539,234461,228861,OK
377.244599,hybrid,Tick,655,690,-35,35,152200,152000,16887,65513,58513,OK
377.244599,japanese_paper,Tick,937,975,-38,38,152200,152000,20121,-22921,-30521,OK
377.244599,bpp_arb,Tick,2671,2734,-63,63,152200,152000,-77932,540218,527618,OK
377.491983,basic_plus,Tick,1048,1077,-29,29,152200,152300,341,347173,350073,OK
377.491983,arbtr_dyn_FAK,Tick,202,231,-29,29,152200,152300,12981,48919,51819,OK
377.491983,arbtr_dyn_GFD,Tick,506,574,-68,68,152200,152300,11802,133098,139898,OK
377.491983,basic_plus_polyorder,Tick,418,446,-28,28,152200,152300,3539,234461,237261,OK
377.491983,hybrid,Tick,655,690,-35,35,152200,152300,16887,65513,69013,OK
377.491983,japanese_paper,Tick,937,975,-38,38,152200,152300,20121,-22921,-19121,OK
377.491983,bpp_arb,Tick,2671,2734,-63,63,152200,152300,-77932,540218,546518,OK
377.717961,basic_plus,Tick,1048,1077,-29,29,152200,152300,341,347173,350073,OK
377.717961,arbtr_dyn_FAK,Tick,202,231,-29,29,152200,152300,12981,48919,51819,OK
377.717961,arbtr_dyn_GFD,Tick,506,574,-68,68,152200,152300,11802,133098,139898,OK
377.717961,basic_plus_polyorder,Tick,418,446,-28,28,152200,152300,3539,234461,237261,OK
377.717961,hybrid,Tick,655,690,-35,35,152200,152300,16887,65513,69013,OK
377.717961,japanese_paper,Tick,937,975,-38,38,152200,152300,20121,-22921,-19121,OK
377.717961,bpp_arb,Tick,2671,2734,-63,63,152200,152300,-77932,540218,546518,OK
378.039633,basic_plus,Tick,1048,1077,-29,29,152200,152300,341,347173,350073,OK
378.039633,arbtr_dyn_FAK,Tick,202,231,-29,29,152200,152300,12981,48919,51819,OK
378.039633,arbtr_dyn_GFD,Tick,506,574,-68,68,152200,152300,11802,133098,139898,OK
378.039633,basic_plus_polyorder,Tick,418,446,-28,28,152200,152300,3539,234461,237261,OK
378.039633,hybrid,Tick,655,690,-35,35,152200,152300,16887,65513,69013,OK
378.039633,japanese_paper,Tick,937,975,-38,38,152200,152300,20121,-22921,-19121,OK
378.039633,bpp_arb,Tick,2671,2734,-63,63,152200,152300,-77932,540218,546518,OK
378.285349,basic_plus,Tick,1048,1077,-29,29,152700,152300,341,347173,338473,OK
378.285349,arbtr_dyn_FAK,Tick,202,231,-29,29,152700,152300,12981,48919,40219,OK
378.285349,arbtr_dyn_GFD,Tick,506,574,-68,68,152700,152300,11802,133098,112698,OK
378.285349,basic_plus_polyorder,Tick,418,446,-28,28,152700,152300,3539,234461,226061,OK
378.285349,hybrid,Tick,655,690,-35,35,152700,152300,16887,65513,55013,OK
378.285349,japanese_paper,Tick,937,981,-44,44,152700,152300,20029,-21029,-34229,OK
378.285349,bpp_arb,Tick,2671,2752,-81,81,152700,152300,-78207,545293,520993,OK
378.544599,basic_plus,Tick,1048,1077,-29,29,152100,152300,341,347173,352973,OK
378.544599,arbtr_dyn_FAK,Tick,202,231,-29,29,152100,152300,12981,48919,54719,OK
378.544599,arbtr_dyn_GFD,Tick,506,574,-68,68,152100,152300,11802,133098,146698,OK
378.544599,basic_plus_polyorder,Tick,418,446,-28,28,152100,152300,3539,234461,240061,OK
378.544599,hybrid,Tick,655,690,-35,35,152100,152300,16887,65513,72513,OK
378.544599,japanese_paper,Tick,937,981,-44,44,152100,152300,20029,-21029,-12229,OK
378.544599,bpp_arb,Tick,2730,2752,-22,22,152100,152300,-79105,543491,547891,OK
378.710461,basic_plus,Tick,1048,1077,-29,29,152500,152300,341,347173,341373,OK
378.710461,arbtr_dyn_FAK,Tick,202,231,-29,29,152500,152300,12981,48919,43119,OK
378.710461,arbtr_dyn_GFD,Tick,506,574,-68,68,152500,152300,11802,133098,119498,OK
378.710461,basic_plus_polyorder,Tick,418,446,-28,28,152500,152300,3539,234461,228861,OK
378.710461,hybrid,Tick,655,690,-35,35,152500,152300,16887,65513,58513,OK
378.710461,japanese_paper,Tick,947,981,-34,34,152500,152300,20014,-23014,-29814,OK
378.710461,bpp_arb,Tick,2730,2790,-60,60,152500,152300,-79364,549750,537750,OK
378.951899,basic_plus,Tick,1048,1077,-29,29,152100,152300,341,347173,352973,OK
378.951899,arbtr_dyn_FAK,Tick,202,231,-29,29,152100,152300,12981,48919,54719,OK
378.951899,arbtr_dyn_GFD,Tick,506,574,-68,68,152100,152300,11802,133098,146698,OK
378.951899,basic_plus_polyorder,Tick,418,446,-28,28,152100,152300,3539,234461,240061,OK
378.951899,hybrid,Tick,665,690,-25,25,152100,152300,16735,64665,69665,OK
378.951899,japanese_paper,Tick,957,981,-24,24,152100,152300,19862,-25862,-21062,OK
378.951899,bpp_arb,Tick,2753,2790,-37,37,152100,152300,-79714,550100,557500,OK
379.299794,basic_plus,Tick,1048,1077,-29,29,152100,152300,341,347173,352973,OK
379.299794,arbtr_dyn_FAK,Tick,202,231,-29,29,152100,152300,12981,48919,54719,OK
379.299794,arbtr_dyn_GFD,Tick,506,574,-68,68,152100,152300,11802,133098,146698,OK
379.299794,basic_plus_polyorder,Tick,418,446,-28,28,152100,152300,3539,234461,240061,OK
379.299794,hybrid,Tick,665,690,-25,25,152100,152300,16735,64665,69665,OK
379.299794,japanese_paper,Tick,957,981,-24,24,152100,152300,19862,-25862,-21062,OK
379.299794,bpp_arb,Tick,2753,2790,-37,37,152100,152300,-79714,550100,557500,OK
379.527869,basic_plus,Tick,1048,1077,-29,29,152100,152300,341,347173,352973,OK
379.527869,arbtr_dyn_FAK,Tick,202,231,-29,29,152100,152300,12981,48919,54719,OK
379.527869,arbtr_dyn_GFD,Tick,506,574,-68,68,152100,152300,11802,133098,146698,OK
379.527869,basic_plus_polyorder,Tick,418,446,-28,28,152100,152300,3539,234461,240061,OK
379.527869,hybrid,Tick,665,690,-25,25,152100,152300,16735,64665,69665,OK
379.527869,japanese_paper,Tick,957,981,-24,24,152100,152300,19862,-25862,-21062,OK
379.527869,bpp_arb,Tick,2753,2790,-37,37,152100,152300,-79714,550100,557500,OK
379.732768,basic_plus,Tick,1048,1077,-29,29,152100,152300,341,347173,352973,OK
379.732768,arbtr_dyn_FAK,Tick,202,231,-29,29,152100,152300,12981,48919,54719,OK
379.732768,arbtr_dyn_GFD,Tick,506,574,-68,68,152100,152300,11802,133098,146698,OK
379.732768,basic_plus_polyorder,Tick,418,446,-28,28,152100,152300,3539,234461,240061,OK
379.732768,hybrid,Tick,665,690,-25,25,152100,152300,16735,64665,69665,OK
379.732768,japanese_paper,Tick,957,981,-24,24,152100,152300,19862,-25862,-21062,OK
379.732768,bpp_arb,Tick,2753,2790,-37,37,152100,152300,-79714,550100,557500,OK
379.984119,basic_plus,Tick,1048,1077,-29,29,152100,152300,341,347173,352973,OK
379.984119,arbtr_dyn_FAK,Tick,202,231,-29,29,152100,152300,12981,48919,54719,OK
379.984119,arbtr_dyn_GFD,Tick,506,574,-68,68,152100,152300,11802,133098,146698,OK
379.984119,basic_plus_polyorder,Tick,418,446,-28,28,152100,152300,3539,234461,240061,OK
379.984119,hybrid,Tick,665,690,-25,25,152100,152300,16735,64665,69665,OK
379.984119,japanese_paper,Tick,957,981,-24,24,152100,152300,19862,-25862,-21062,OK
379.984119,bpp_arb,Tick,2753,2790,-37,37,152100,152300,-79714,550100,557500,OK
380.282556,basic_plus,Tick,1048,1077,-29,29,152200,152300,341,347173,350073,OK
380.282556,arbtr_dyn_FAK,Tick,202,231,-29,29,152200,152300,12981,48919,51819,OK
380.282556,arbtr_dyn_GFD,Tick,506,574,-68,68,152200,152300,11802,133098,139898,OK
380.282556,basic_plus_polyorder,Tick,418,446,-28,28,152200,152300,3539,234461,237261,OK
380.282556,hybrid,Tick,665,690,-25,25,152200,152300,16735,64665,67165,OK
380.282556,japanese_paper,Tick,965,981,-16,16,152200,152300,19740,-26540,-24940,OK
380.282556,bpp_arb,Tick,2753,2790,-37,37,152200,152300,-79714,550100,553800,OK
380.515643,basic_plus,Tick,1048,1077,-29,29,152200,152300,341,347173,350073,OK
380.515643,arbtr_dyn_FAK,Tick,202,231,-29,29,152200,152300,12981,48919,51819,OK
380.515643,arbtr_dyn_GFD,Tick,506,574,-68,68,152200,152300,11802,133098,139898,OK
380.515643,basic_plus_polyorder,Tick,418,446,-28,28,152200,152300,3539,234461,237261,OK
380.515643,hybrid,Tick,665,690,-25,25,152200,152300,16735,64665,67165,OK
380.515643,japanese_paper,Tick,965,981,-16,16,152200,152300,19740,-26540,-24940,OK
380.515643,bpp_arb,Tick,2753,2790,-37,37,152200,152300,-79714,550100,553800,OK
380.772142,basic_plus,Tick,1048,1077,-29,29,152100,152300,341,347173,352973,OK
380.772142,arbtr_dyn_FAK,Tick,202,231,-29,29,152100,152300,12981,48919,54719,OK
380.772142,arbtr_dyn_GFD,Tick,506,574,-68,68,152100,152300,11802,133098,146698,OK
380.772142,basic_plus_polyorder,Tick,418,446,-28,28,152100,152300,3539,234461,240061,OK
380.772142,hybrid,Tick,675,690,-15,15,152100,152300,16583,64817,67817,OK
380.772142,japanese_paper,Tick,975,981,-6,6,152100,152300,19588,-25388,-24188,OK
380.772142,bpp_arb,Tick,2765,2790,-25,25,152100,152300,-79897,551483,556483,OK
381.045511,basic_plus,Tick,1048,1077,-29,29,152100,152300,341,347173,352973,OK
381.045511,arbtr_dyn_FAK,Tick,202,231,-29,29,152100,152300,12981,48919,54719,OK
381.045511,arbtr_dyn_GFD,Tick,506,574,-68,68,152100,152300,11802,133098,146698,OK
381.045511,basic_plus_polyorder,Tick,418,446,-28,28,152100,152300,3539,234461,240061,OK
381.045511,hybrid,Tick,675,690,-15,15,152100,152300,16583,64817,67817,OK
381.045511,japanese_paper,Tick,975,981,-6,6,152100,152300,19588,-25388,-24188,OK
381.045511,bpp_arb,Tick,2765,2790,-25,25,152100,152300,-79897,551483,556483,OK
381.294364,basic_plus,Tick,1048,1077,-29,29,152100,152300,341,347173,352973,OK
381.294364,arbtr_dyn_FAK,Tick,202,231,-29,29,152100,152300,12981,48919,54719,OK
381.294364,arbtr_dyn_GFD,Tick,506,574,-68,68,152100,152300,11802,133098,146698,OK
381.294364,basic_plus_polyorder,Tick,418,446,-28,28,152100,152300,3539,234461,240061,OK
381.294364,hybrid,Tick,675,690,-15,15,152100,152300,16583,64817,67817,OK
381.294364,japanese_paper,Tick,975,981,-6,6,152100,152300,19588,-25388,-24188,OK
381.294364,bpp_arb,Tick,2765,2790,-25,25,152100,152300,-79897,551483,556483,OK
381.544924,basic_plus,Tick,1048,1077,-29,29,152100,152300,341,347173,352973,OK
381.544924,arbtr_dyn_FAK,Tick,202,231,-29,29,152100,152300,12981,48919,54719,OK
381.544924,arbtr_dyn_GFD,Tick,506,574,-68,68,152100,152300,11802,133098,146698,OK
381.544924,basic_plus_polyorder,Tick,418,446,-28,28,152100,152300,3539,234461,240061,OK
381.544924,hybrid,Tick,675,690,-15,15,152100,152300,16583,64817,67817,OK
381.544924,japanese_paper,Tick,975,981,-6,6,152100,152300,19588,-25388,-24188,OK
381.544924,bpp_arb,Tick,2765,2790,-25,25,152100,152300,-79897,551483,556483,OK
381.738059,basic_plus,Tick,1048,1077,-29,29,152700,152300,341,347173,338473,OK
381.738059,arbtr_dyn_FAK,Tick,202,231,-29,29,152700,152300,12981,48919,40219,OK
381.738059,arbtr_dyn_GFD,Tick,506,574,-68,68,152700,152300,11802,133098,112698,OK
381.738059,basic_plus_polyorder,Tick,418,446,-28,28,152700,152300,3539,234461,226061,OK
381.738059,hybrid,Tick,675,690,-15,15,152700,152300,16583,64817,60317,OK
381.738059,japanese_paper,Tick,975,981,-6,6,152700,152300,19588,-25388,-27188,OK
381.738059,bpp_arb,Tick,2765,2809,-44,44,152700,152300,-80187,554373,541173,OK
382.031881,basic_plus,Tick,1048,1077,-29,29,152400,152500,341,347173,350073,OK
382.031881,arbtr_dyn_FAK,Tick,202,231,-29,29,152400,152500,12981,48919,51819,OK
382.031881,arbtr_dyn_GFD,Tick,506,574,-68,68,152400,152500,11802,133098,139898,OK
382.031881,basic_plus_polyorder,Tick,418,446,-28,28,152400,152500,3539,234461,237261,OK
382.031881,hybrid,Tick,675,690,-15,15,152400,152500,16583,64817,66317,OK
382.031881,japanese_paper,Tick,975,981,-6,6,152400,152500,19588,-25388,-24788,OK
382.031881,bpp_arb,Tick,2772,2809,-37,37,152400,152500,-80294,554480,558180,OK
382.246869,basic_plus,Tick,1048,1077,-29,29,152400,152500,341,347173,350073,OK
382.246869,arbtr_dyn_FAK,Tick,202,231,-29,29,152400,152500,12981,48919,51819,OK
382.246869,arbtr_dyn_GFD,Tick,506,574,-68,68,152400,152500,11802,133098,139898,OK
382.246869,basic_plus_polyorder,Tick,418,446,-28,28,152400,152500,3539,234461,237261,OK
382.246869,hybrid,Tick,675,690,-15,15,152400,152500,16583,64817,66317,OK
382.246869,japanese_paper,Tick,975,981,-6,6,152400,152500,19588,-25388,-24788,OK
382.246869,bpp_arb,Tick,2772,2809,-37,37,152400,152500,-80294,554480,558180,OK
382.545474,basic_plus,Tick,1048,1077,-29,29,152400,152500,341,347173,350073,OK
382.545474,arbtr_dyn_FAK,Tick,202,231,-29,29,152400,152500,12981,48919,51819,OK
382.545474,arbtr_dyn_GFD,Tick,506,574,-68,68,152400,152500,11802,133098,139898,OK
382.545474,basic_plus_polyorder,Tick,418,446,-28,28,152400,152500,3539,234461,237261,OK
382.545474,hybrid,Tick,675,690,-15,15,152400,152500,16583,64817,66317,OK
382.545474,japanese_paper,Tick,975,981,-6,6,152400,152500,19588,-25388,-24788,OK
382.545474,bpp_arb,Tick,2772,2809,-37,37,152400,152500,-80294,554480,558180,OK
382.749229,basic_plus,Tick,1048,1077,-29,29,152400,152500,341,347173,350073,OK
382.749229,arbtr_dyn_FAK,Tick,202,231,-29,29,152400,152500,12981,48919,51819,OK
382.749229,arbtr_dyn_GFD,Tick,506,574,-68,68,152400,152500,11802,133098,139898,OK
382.749229,basic_plus_polyorder,Tick,418,446,-28,28,152400,152500,3539,234461,237261,OK
382.749229,hybrid,Tick,675,690,-15,15,152400,152500,16583,64817,66317,OK
382.749229,japanese_paper,Tick,975,981,-6,6,152400,152500,19588,-25388,-24788,OK
382.749229,bpp_arb,Tick,2772,2809,-37,37,152400,152500,-80294,554480,558180,OK
383.019589,basic_plus,Tick,1048,1077,-29,29,152400,152500,341,347173,350073,OK
383.019589,arbtr_dyn_FAK,Tick,202,231,-29,29,152400,152500,12981,48919,51819,OK
383.019589,arbtr_dyn_GFD,Tick,506,574,-68,68,152400,152500,11802,133098,139898,OK
383.019589,basic_plus_polyorder,Tick,418,446,-28,28,152400,152500,3539,234461,237261,OK
383.019589,hybrid,Tick,675,690,-15,15,152400,152500,16583,64817,66317,OK
383.019589,japanese_paper,Tick,975,981,-6,6,152400,152500,19588,-25388,-24788,OK
383.019589,bpp_arb,Tick,2772,2809,-37,37,152400,152500,-80294,554480,558180,OK
383.268345,basic_plus,Tick,1048,1077,-29,29,152400,152500,341,347173,350073,OK
383.268345,arbtr_dyn_FAK,Tick,202,231,-29,29,152400,152500,12981,48919,51819,OK
383.268345,arbtr_dyn_GFD,Tick,506,574,-68,68,152400,152500,11802,133098,139898,OK
383.268345,basic_plus_polyorder,Tick,418,446,-28,28,152400,152500,3539,234461,237261,OK
383.268345,hybrid,Tick,675,690,-15,15,152400,152500,16583,64817,66317,OK
383.268345,japanese_paper,Tick,975,981,-6,6,152400,152500,19588,-25388,-24788,OK
383.268345,bpp_arb,Tick,2772,2809,-37,37,152400,152500,-80294,554480,558180,OK
383.52181,basic_plus,Tick,1048,1077,-29,29,152900,152500,341,347173,338473,OK
383.52181,arbtr_dyn_FAK,Tick,202,231,-29,29,152900,152500,12981,48919,40219,OK
383.52181,arbtr_dyn_GFD,Tick,506,574,-68,68,152900,152500,11802,133098,112698,OK
383.52181,basic_plus_polyorder,Tick,418,446,-28,28,152900,152500,3539,234461,226061,OK
383.52181,hybrid,Tick,675,690,-15,15,152900,152500,16583,64817,60317,OK
383.52181,japanese_paper,Tick,975,991,-16,16,152900,152500,19436,-26236,-31036,OK
383.52181,bpp_arb,Tick,2772,2840,-68,68,152900,152500,-80768,557054,536654,OK
383.720041,basic_plus,Tick,1048,1077,-29,29,152900,152500,341,347173,338473,OK
383.720041,arbtr_dyn_FAK,Tick,202,231,-29,29,152900,152500,12981,48919,40219,OK
383.720041,arbtr_dyn_GFD,Tick,506,574,-68,68,152900,152500,11802,133098,112698,OK
383.720041,basic_plus_polyorder,Tick,418,446,-28,28,152900,152500,3539,234461,226061,OK
383.720041,hybrid,Tick,675,690,-15,15,152900,152500,16583,64817,60317,OK
383.720041,japanese_paper,Tick,975,991,-16,16,152900,152500,19436,-26236,-31036,OK
383.720041,bpp_arb,Tick,2772,2840,-68,68,152900,152500,-80768,557054,536654,OK
384.036773,basic_plus,Tick,1048,1077,-29,29,152900,152500,341,347173,338473,OK
384.036773,arbtr_dyn_FAK,Tick,202,231,-29,29,152900,152500,12981,48919,40219,OK
384.036773,arbtr_dyn_GFD,Tick,506,574,-68,68,152900,152500,11802,133098,112698,OK
384.036773,basic_plus_polyorder,Tick,418,446,-28,28,152900,152500,3539,234461,226061,OK
384.036773,hybrid,Tick,675,690,-15,15,152900,152500,16583,64817,60317,OK
384.036773,japanese_paper,Tick,975,991,-16,16,152900,152500,19436,-26236,-31036,OK
384.036773,bpp_arb,Tick,2772,2840,-68,68,152900,152500,-80768,557054,536654,OK
384.254683,basic_plus,Tick,1048,1077,-29,29,152900,152500,341,347173,338473,OK
384.254683,arbtr_dyn_FAK,Tick,202,231,-29,29,152900,152500,12981,48919,40219,OK
384.254683,arbtr_dyn_GFD,Tick,506,574,-68,68,152900,152500,11802,133098,112698,OK
384.254683,basic_plus_polyorder,Tick,418,446,-28,28,152900,152500,3539,234461,226061,OK
384.254683,hybrid,Tick,675,690,-15,15,152900,152500,16583,64817,60317,OK
384.254683,japanese_paper,Tick,975,991,-16,16,152900,152500,19436,-26236,-31036,OK
384.254683,bpp_arb,Tick,2772,2840,-68,68,152900,152500,-80768,557054,536654,OK
384.497074,basic_plus,Tick,1048,1077,-29,29,152900,152500,341,347173,338473,OK
384.497074,arbtr_dyn_FAK,Tick,202,231,-29,29,152900,152500,12981,48919,40219,OK
384.497074,arbtr_dyn_GFD,Tick,506,574,-68,68,152900,152500,11802,133098,112698,OK
384.497074,basic_plus_polyorder,Tick,418,446,-28,28,152900,152500,3539,234461,226061,OK
384.497074,hybrid,Tick,675,690,-15,15,152900,152500,16583,64817,60317,OK
384.497074,japanese_paper,Tick,975,991,-16,16,152900,152500,19436,-26236,-31036,OK
384.497074,bpp_arb,Tick,2772,2840,-68,68,152900,152500,-80768,557054,536654,OK
384.705278,basic_plus,Tick,1048,1077,-29,29,152900,152500,341,347173,338473,OK
384.705278,arbtr_dyn_FAK,Tick,202,231,-29,29,152900,152500,12981,48919,40219,OK
384.705278,arbtr_dyn_GFD,Tick,506,574,-68,68,152900,152500,11802,133098,112698,OK
384.705278,basic_plus_polyorder,Tick,418,446,-28,28,152900,152500,3539,234461,226061,OK
384.705278,hybrid,Tick,675,690,-15,15,152900,152500,16583,64817,60317,OK
384.705278,japanese_paper,Tick,975,991,-16,16,152900,152500,19436,-26236,-31036,OK
384.705278,bpp_arb,Tick,2772,2840,-68,68,152900,152500,-80768,557054,536654,OK
385.018636,basic_plus,Tick,1048,1077,-29,29,152900,152500,341,347173,338473,OK
385.018636,arbtr_dyn_FAK,Tick,202,231,-29,29,152900,152500,12981,48919,40219,OK
385.018636,arbtr_dyn_GFD,Tick,506,574,-68,68,152900,152500,11802,133098,112698,OK
385.018636,basic_plus_polyorder,Tick,418,446,-28,28,152900,152500,3539,234461,226061,OK
385.018636,hybrid,Tick,675,690,-15,15,152900,152500,16583,64817,60317,OK
385.018636,japanese_paper,Tick,975,991,-16,16,152900,152500,19436,-26236,-31036,OK
385.018636,bpp_arb,Tick,2772,2840,-68,68,152900,152500,-80768,557054,536654,OK
385.212628,basic_plus,Tick,1048,1077,-29,29,152900,152500,341,347173,338473,OK
385.212628,arbtr_dyn_FAK,Tick,202,231,-29,29,152900,152500,12981,48919,40219,OK
385.212628,arbtr_dyn_GFD,Tick,506,574,-68,68,152900,152500,11802,133098,112698,OK
385.212628,basic_plus_polyorder,Tick,418,446,-28,28,152900,152500,3539,234461,226061,OK
385.212628,hybrid,Tick,675,690,-15,15,152900,152500,16583,64817,60317,OK
385.212628,japanese_paper,Tick,975,991,-16,16,152900,152500,19436,-26236,-31036,OK
385.212628,bpp_arb,Tick,2772,2840,-68,68,152900,152500,-80768,557054,536654,OK
385.481157,basic_plus,Tick,1048,1077,-29,29,152400,152500,341,347173,350073,OK
385.481157,arbtr_dyn_FAK,Tick,202,231,-29,29,152400,152500,12981,48919,51819,OK
385.481157,arbtr_dyn_GFD,Tick,506,574,-68,68,152400,152500,11802,133098,139898,OK
385.481157,basic_plus_polyorder,Tick,418,446,-28,28,152400,152500,3539,234461,237261,OK
385.481157,hybrid,Tick,675,690,-15,15,152400,152500,16583,64817,66317,OK
385.481157,japanese_paper,Tick,975,991,-16,16,152400,152500,19436,-26236,-24636,OK
385.481157,bpp_arb,Tick,2834,2840,-6,6,152400,152500,-81713,561399,561999,OK
385.7475,basic_plus,Tick,1048,1077,-29,29,152400,152500,341,347173,350073,OK
385.7475,arbtr_dyn_FAK,Tick,202,231,-29,29,152400,152500,12981,48919,51819,OK
385.7475,arbtr_dyn_GFD,Tick,506,574,-68,68,152400,152500,11802,133098,139898,OK
385.7475,basic_plus_polyorder,Tick,418,446,-28,28,152400,152500,3539,234461,237261,OK
385.7475,hybrid,Tick,675,690,-15,15,152400,152500,16583,64817,66317,OK
385.7475,japanese_paper,Tick,975,991,-16,16,152400,152500,19436,-26236,-24636,OK
385.7475,bpp_arb,Tick,2834,2840,-6,6,152400,152500,-81713,561399,561999,OK
385.986344,basic_plus,Tick,1048,1077,-29,29,152400,152500,341,347173,350073,OK
385.986344,arbtr_dyn_FAK,Tick,202,231,-29,29,152400,152500,12981,48919,51819,OK
385.986344,arbtr_dyn_GFD,Tick,506,574,-68,68,152400,152500,11802,133098,139898,OK
385.986344,basic_plus_polyorder,Tick,418,446,-28,28,152400,152500,3539,234461,237261,OK
385.986344,hybrid,Tick,675,690,-15,15,152400,152500,16583,64817,66317,OK
385.986344,japanese_paper,Tick,975,991,-16,16,152400,152500,19436,-26236,-24636,OK
385.986344,bpp_arb,Tick,2834,2840,-6,6,152400,152500,-81713,561399,561999,OK
386.210037,basic_plus,Tick,1048,1077,-29,29,152400,152500,341,347173,350073,OK
386.210037,arbtr_dyn_FAK,Tick,202,231,-29,29,152400,152500,12981,48919,51819,OK
386.210037,arbtr_dyn_GFD,Tick,506,574,-68,68,152400,152500,11802,133098,139898,OK
386.210037,basic_plus_polyorder,Tick,418,446,-28,28,152400,152500,3539,234461,237261,OK
386.210037,hybrid,Tick,675,690,-15,15,152400,152500,16583,64817,66317,OK
386.210037,japanese_paper,Tick,975,991,-16,16,152400,152500,19436,-26236,-24636,OK
386.210037,bpp_arb,Tick,2834,2840,-6,6,152400,152500,-81713,561399,561999,OK
386.482654,basic_plus,Tick,1078,1077,1,-1,152200,152500,-116,347630,347330,OK
386.482654,arbtr_dyn_FAK,Tick,202,231,-29,29,152200,152500,12981,48919,57619,OK
386.482654,arbtr_dyn_GFD,Tick,506,574,-68,68,152200,152500,11802,133098,153498,OK
386.482654,basic_plus_polyorder,Tick,418,446,-28,28,152200,152500,3539,234461,242861,OK
386.482654,hybrid,Tick,675,690,-15,15,152200,152500,16583,64817,69317,OK
386.482654,japanese_paper,Tick,985,991,-6,6,152200,152500,19284,-27084,-25284,OK
386.482654,bpp_arb,Tick,2851,2840,11,-11,152200,152500,-81972,561658,558358,OK
386.768914,basic_plus,Tick,1078,1077,1,-1,152200,152500,-116,347630,347330,OK
386.768914,arbtr_dyn_FAK,Tick,202,231,-29,29,152200,152500,12981,48919,57619,OK
386.768914,arbtr_dyn_GFD,Tick,506,574,-68,68,152200,152500,11802,133098,153498,OK
386.768914,basic_plus_polyorder,Tick,418,446,-28,28,152200,152500,3539,234461,242861,OK
386.768914,hybrid,Tick,675,690,-15,15,152200,152500,16583,64817,69317,OK
386.768914,japanese_paper,Tick,985,991,-6,6,152200,152500,19284,-27084,-25284,OK
386.768914,bpp_arb,Tick,2851,2840,11,-11,152200,152500,-81972,561658,558358,OK
386.980455,basic_plus,Tick,1078,1077,1,-1,152200,152300,-116,347630,347530,OK
386.980455,arbtr_dyn_FAK,Tick,202,231,-29,29,152200,152300,12981,48919,51819,OK
386.980455,arbtr_dyn_GFD,Tick,506,574,-68,68,152200,152300,11802,133098,139898,OK
386.980455,basic_plus_polyorder,Tick,418,446,-28,28,152200,152300,3539,234461,237261,OK
386.980455,hybrid,Tick,675,690,-15,15,152200,152300,16583,64817,66317,OK
386.980455,japanese_paper,Tick,985,991,-6,6,152200,152300,19284,-27084,-26484,OK
386.980455,bpp_arb,Tick,2851,2840,11,-11,152200,152300,-81972,561658,560558,OK
387.280057,basic_plus,Tick,1078,1077,1,-1,152200,152300,-116,347630,347530,OK
387.280057,arbtr_dyn_FAK,Tick,202,231,-29,29,152200,152300,12981,48919,51819,OK
387.280057,arbtr_dyn_GFD,Tick,506,574,-68,68,152200,152300,11802,133098,139898,OK
